"_time",102,108,109,110,112,114,140,141A,142B,143,149B,150,150A,151,155B,155D,158,164,164A,166,168,168A,200E,200SW,200WE,202,203,205,206,214,242,246,250,250B,250C,253,255,257,258,260,261A,268,270,274,278,300,300SE,302,302A,303,304,304B,304D,304J,305,306,308,319,321,323,325,325M,341,342,345,"345?",345A,345B,345C,345D,345N,345S,346,348,350,351,352,354,360,364,366a,402,403,404,404L,409,411,412US,441,442,445,452,C200WW,C300WW,C400NE,MallStage,ODNorth,ODSE,ODSW,P100W
"2020-08-15T17:00:00.000-0700",12,7,0,4,5,4,0,0,1,1,1,1,1,0,1,1,1,1,2,0,2,2,30,17,5,26,10,4,6,2,11,8,11,9,8,0,1,5,17,5,23,1,4,2,4,1,6,1,0,1,3,2,2,0,3,1,6,0,1,1,0,2,0,1,0,0,1,0,5,0,0,0,0,1,1,1,2,0,0,1,0,0,8,1,0,1,0,0,0,0,0,0,4,1,0,15,23,21,13,15
"2020-08-15T18:00:00.000-0700",6,1,0,2,6,1,0,3,0,5,5,1,1,1,0,1,7,5,6,3,2,3,22,17,2,12,11,7,2,2,8,8,12,8,10,0,1,3,9,3,11,5,2,3,4,3,6,2,0,2,8,4,0,0,2,6,3,0,1,1,2,6,1,1,0,0,0,1,2,0,0,0,0,1,0,2,1,1,1,0,1,0,11,0,0,0,1,2,0,1,0,0,3,2,1,24,27,27,19,11
"2020-08-15T19:00:00.000-0700",1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,2,3,2,2,0,0,10,24,0,6,14,3,1,0,4,0,4,7,4,0,0,0,0,5,9,1,0,0,0,1,4,0,0,0,1,0,1,0,1,1,3,1,0,0,0,1,0,6,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,13,0,0,0,1,0,0,2,0,0,1,0,1,51,20,55,34,10
"2020-08-15T20:00:00.000-0700",1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,2,9,0,2,7,0,0,1,1,0,4,1,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,19,11,27,20,5
"2020-08-15T21:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,2,1,1,1,12,1,1,3,0,0,1,3,0,1,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,18,8,17,16,3
"2020-08-15T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,10,1
"2020-08-15T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,6,1
"2020-08-16T00:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,3,1
"2020-08-16T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,1
"2020-08-16T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,1
"2020-08-16T03:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"2020-08-16T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"2020-08-16T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,8,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,8,5,0
"2020-08-16T06:00:00.000-0700",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,12,0,0,2,0,0,0,1,0,2,1,0,0,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,11,16,12,3
"2020-08-16T07:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,12,0,4,4,0,0,0,2,0,2,2,0,0,0,0,0,0,10,1,2,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,16,19,15,4
"2020-08-16T08:00:00.000-0700",3,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,5,17,2,18,8,2,2,1,2,1,3,2,2,0,0,1,1,0,12,1,7,3,5,0,1,1,1,1,8,0,2,0,1,2,3,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,1,0,1,0,0,11,8,0,22,33,24,17,8
"2020-08-16T09:00:00.000-0700",11,4,0,4,4,3,1,2,0,2,0,0,1,0,0,0,0,1,0,1,0,0,2,12,2,30,6,1,14,4,8,7,4,7,3,0,0,3,2,0,24,0,9,3,7,0,6,0,0,2,3,0,2,1,1,1,9,2,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,6,2,0,24,33,25,13,12
"2020-08-16T10:00:00.000-0700",7,8,3,4,5,5,0,0,0,2,3,0,0,1,1,2,4,5,4,2,0,1,16,13,5,35,15,5,11,3,8,7,13,9,7,1,0,9,9,1,24,7,14,9,11,1,8,1,0,1,3,5,3,2,1,1,7,0,0,0,0,2,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1,1,0,0,0,0,1,0,0,5,0,1,30,29,27,16,18
"2020-08-16T11:00:00.000-0700",20,14,1,8,6,6,0,1,0,1,2,0,1,0,0,1,5,4,3,1,0,0,26,18,6,53,10,4,5,2,11,16,13,11,14,2,0,13,14,7,36,8,22,2,12,1,8,0,0,1,3,1,2,0,3,0,9,2,1,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,9,3,1,2,2,0,0,0,0,0,5,2,1,25,46,34,12,24
"2020-08-16T12:00:00.000-0700",13,11,0,7,8,4,0,1,1,2,3,0,0,0,0,2,2,3,2,1,3,2,40,8,10,40,11,1,4,4,5,6,8,7,8,2,1,9,17,6,38,7,18,16,19,2,6,1,0,1,7,3,8,1,3,2,13,0,1,2,2,3,0,2,1,1,0,0,4,1,1,0,0,2,0,4,3,1,0,3,1,1,5,2,1,0,1,0,1,2,0,0,12,3,1,15,50,30,10,18
"2020-08-16T13:00:00.000-0700",15,10,0,7,6,3,0,2,0,3,2,0,3,0,2,2,2,1,2,1,1,0,26,14,5,53,19,2,10,2,6,10,14,9,10,1,0,10,10,6,43,5,14,6,9,4,10,5,0,2,8,1,5,0,4,3,16,1,2,0,1,3,1,1,0,0,2,2,2,0,0,0,1,1,1,5,3,0,0,2,0,2,6,3,2,2,3,0,2,2,1,1,10,6,2,14,58,21,11,19
"2020-08-16T14:00:00.000-0700",11,9,0,4,4,2,1,1,2,2,3,1,0,0,1,1,2,3,2,1,1,1,23,11,6,42,12,3,11,1,7,7,7,5,7,0,0,9,14,5,31,2,13,4,8,2,10,2,0,0,5,5,3,1,1,2,12,0,0,0,0,2,0,1,1,1,1,0,2,1,3,3,0,4,3,8,2,2,2,1,1,0,7,1,0,2,0,1,2,0,0,0,6,1,0,13,40,20,11,15
"2020-08-16T15:00:00.000-0700",11,7,1,5,3,5,0,1,1,2,2,2,1,0,1,2,3,1,2,0,1,1,22,11,9,43,12,1,9,0,9,3,9,8,5,0,0,4,11,5,36,1,10,3,9,1,5,2,0,3,4,3,3,2,0,0,11,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,4,0,0,15,32,19,9,16
"2020-08-16T16:00:00.000-0700",6,3,0,4,3,1,0,2,1,1,2,0,2,0,0,1,3,2,1,1,0,1,28,15,6,34,12,3,7,1,5,10,10,8,4,0,1,6,21,7,20,5,8,3,5,3,5,1,0,0,4,4,3,1,3,1,8,1,2,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,5,1,0,27,24,35,15,18
"2020-08-16T17:00:00.000-0700",5,3,1,3,2,1,0,4,3,4,2,0,4,1,2,2,4,2,4,2,2,3,28,20,6,35,17,5,9,1,12,11,13,7,7,0,0,9,14,7,29,6,10,4,8,1,6,0,0,1,5,2,0,0,1,3,8,2,0,0,0,1,0,3,1,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,0,0,13,0,0,1,1,0,0,0,0,0,6,0,0,44,39,43,16,21
"2020-08-16T18:00:00.000-0700",4,2,0,2,4,1,0,3,1,5,2,0,2,0,1,2,5,3,5,0,1,1,25,21,5,21,8,3,5,1,3,7,9,12,6,0,0,9,9,7,22,5,10,4,6,4,2,3,0,1,9,0,0,1,1,6,1,2,0,1,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,11,0,0,0,1,0,0,4,0,0,11,5,0,41,44,40,23,11
"2020-08-16T19:00:00.000-0700",0,0,0,0,0,1,0,0,0,2,2,0,1,0,1,2,2,2,2,0,1,1,3,24,2,10,14,3,1,1,1,0,8,7,1,0,0,0,2,1,12,2,1,0,1,2,6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,0,0,0,1,0,0,2,0,0,0,0,0,39,24,51,28,11
"2020-08-16T20:00:00.000-0700",0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,2,13,0,5,5,2,1,1,0,0,5,3,1,0,0,0,0,0,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,26,18,35,18,5
"2020-08-16T21:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,13,5,12,8,3
"2020-08-16T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,9,13,5,5
"2020-08-16T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,4,0
